WIBackHer;8.16843370974197924;1;rgb(255,51,255)
Prince;5.48178423532278725;1;rgb(255,51,255)
OHHillYes;5.99304346656487574;1;rgb(255,51,255)
APAHM;7.06185744398502635;1;rgb(255,51,255)
With_Cruz_you_lose;6.36080628916553437;1;rgb(255,51,255)
WHD;5.88075105165838163;1;rgb(255,51,255)
Olmstead;6.29469820661148916;1;rgb(255,51,255)
HistoryMade;7.70038105040876353;1;rgb(255,51,255)
RNC;6.85410231804175663;1;rgb(255,51,255)
HispanicHeritageMonth;6.5978479612187062;1;rgb(255,51,255)
CommonLaw;6.30070364979645881;1;rgb(255,51,255)
MorningJoe;7.85859978791247826;1;rgb(255,51,255)
RNCINCLE;6.24602420794718949;1;rgb(255,51,255)
MattSchlapp;7.58502468384712003;1;rgb(255,51,255)
2016;6.67986699228706282;1;rgb(255,51,255)
LAflood;5.72201110515261036;1;rgb(255,51,255)
NPS100;7.40681652470467355;2;rgb(255,51,255)
NAACP107;7.61464090140151662;1;rgb(255,51,255)
ThanksObama;6.53515975383350867;1;rgb(255,51,255)
DemPlatform;6.09206669743827511;4;rgb(255,51,255)
LibrarianOfCongress;5.81448905827106444;1;rgb(255,51,255)
fixdemocracyfirst;4.60577935159690721;1;rgb(255,51,255)
Caribbean;4.71206996034381032;1;rgb(255,51,255)
Colbert;7.507654939071708;1;rgb(255,51,255)
HarveyPitt;6.46506992135527714;1;rgb(255,51,255)
HoustonFlood;6.77912244854038804;1;rgb(255,51,255)
NewDay;8.31967847471816846;1;rgb(255,51,255)
AIDSFreeGeneration;6.45951175322486204;1;rgb(255,51,255)
GPLFers;8.0507839178799987;1;rgb(255,51,255)
Enough;7.71403280957809745;1;rgb(255,51,255)
Charleston9;7.06114745981640279;1;rgb(255,51,255)
GunViolence;8.13334750482019508;1;rgb(255,51,255)
RollCallVote;7.00166004737600822;2;rgb(255,51,255)
SaveElephants;5.55176278445368077;1;rgb(255,51,255)
WeAreBernie;6.81652702055495219;1;rgb(255,51,255)
DemsInPHL;7.03971154375177832;3;rgb(255,51,255)
MegynKellyPresents;7.90100981774193389;1;rgb(255,51,255)
ECONOMY;7.3716695989968315;1;rgb(255,51,255)
Diwali;5.9708531165949621;1;rgb(255,51,255)
fairandbalancedmyass;7.50883622381270222;1;rgb(255,51,255)
imwithher;5.43411870688033449;1;rgb(255,51,255)
SayHerName;5.11963717895734405;1;rgb(255,51,255)
UNGA;7.79445961669801335;1;rgb(255,51,255)
WH;5.9507867059113746;1;rgb(255,51,255)
LSSC;7.08618641737691846;2;rgb(255,51,255)
WashingtonDC;4.84932490483053691;1;rgb(255,51,255)
Jobs;7.63157120875145534;1;rgb(255,51,255)
IranDeal;6.90478021114654084;1;rgb(255,51,255)
HillaryOnCNN;5.79916747831966628;1;rgb(255,51,255)
veterans;5.38836359963912859;1;rgb(255,51,255)
CommonCore;8.19036258812720064;1;rgb(255,51,255)
campaignfinance;7.57814067311005513;1;rgb(255,51,255)
NewYork;6.24397128270428947;1;rgb(255,51,255)
NeverForget;4.94923200383976525;1;rgb(255,51,255)
WestVirginia;5.03561760524088342;1;rgb(255,51,255)
AmericaGreatAgain;6.8486610076886052;1;rgb(255,51,255)
IAPolitics;7.87042074248856949;1;rgb(255,51,255)
Cruz;6.34226857853225301;1;rgb(255,51,255)
LaudatoSi;5.10278680062013468;1;rgb(255,51,255)
iVoted;7.37914721090777004;1;rgb(255,51,255)
GoldenGlobe;7.9282394337753761;1;rgb(255,51,255)
GIBill;5.38836359963912859;1;rgb(255,51,255)
WorldRefugeeDay;7.89644407771495516;1;rgb(255,51,255)
VoteTrumpVT;7.55737528809933767;1;rgb(255,51,255)
Trump4President;6.37822006625798288;1;rgb(255,51,255)
Iowa;7.07953786235843729;1;rgb(255,51,255)
Decision2016;7.63775085114334917;1;rgb(255,51,255)
DavidCameron;5.9507867059113746;1;rgb(255,51,255)
StandTogether;7.02392949382153464;1;rgb(255,51,255)
CripTheVote;5.43411870688033449;1;rgb(255,51,255)
NHPolitics;7.67660337427716755;2;rgb(255,51,255)
Ford;7.63157120875145534;1;rgb(255,51,255)
MothersDay;6.06266871097029458;1;rgb(255,51,255)
YouthDay;7.50233224523422138;1;rgb(255,51,255)
TRUMPDOG;8.23906857562847073;1;rgb(255,51,255)
ClintonKaine;6.7803737933804431;2;rgb(255,51,255)
Carrier;7.63157120875145534;1;rgb(255,51,255)
Excellent;6.7271713220297169;1;rgb(255,51,255)
FoxNews;7.74901432555969549;3;rgb(255,51,255)
Orlando;6.6246672757945646;1;rgb(255,51,255)
UAW;5.79017350590467395;1;rgb(255,51,255)
trump;8.01420277643989287;2;rgb(255,51,255)
HRC4PA;5.40585593522477392;1;rgb(255,51,255)
YUGE;6.42114135151817145;1;rgb(255,51,255)
KenLangone;7.95469471936073091;1;rgb(255,51,255)
NeilCavuto;7.95469471936073091;1;rgb(255,51,255)
WeTrumpHate;6.60566790404595316;1;rgb(255,51,255)
ActOnClimate;5.95094695035288535;2;rgb(255,51,255)
MichaelBrown;5.39155670539569343;1;rgb(255,51,255)
HaileyPuckett;8.05174194537572951;1;rgb(255,51,255)
UnderstandSlavery;6.1070543143108722;1;rgb(255,51,255)
Rubio;7.30332399749445216;1;rgb(255,51,255)
MadeInAmerica;6.11690884906252474;1;rgb(255,51,255)
HillaryClinton;5.48178423532278725;1;rgb(255,51,255)
election2016;7.34657846034836393;1;rgb(255,51,255)
MayDay;7.84724265416602318;1;rgb(255,51,255)
VirWINia;6.40499414887883489;2;rgb(255,51,255)
RNCInCLE;6.37942733299141107;3;rgb(255,51,255)
sitin;7.64888916243055483;2;rgb(255,51,255)
ADA;5.43411870688033449;1;rgb(255,51,255)
FightForFamilies;6.13722536610669334;3;rgb(255,51,255)
TrumpNV;7.42476436052693067;1;rgb(255,51,255)
Fox;7.95469471936073091;1;rgb(255,51,255)
OrlandoUnited;6.30650614757222705;2;rgb(255,51,255)
EarthDay;6.79829978988609884;1;rgb(255,51,255)
MikePence;7.40452568686821433;1;rgb(255,51,255)
SallyRideDay;8.31315885645667052;1;rgb(255,51,255)
LGBT;6.20069373734165907;2;rgb(255,51,255)
trump2016;7.31866252718923516;3;rgb(255,51,255)
DACA;5.35448805897098801;1;rgb(255,51,255)
MaitnerStrong;8.06368853739003555;1;rgb(255,51,255)
LaurenceTribe;6.1622784010538707;1;rgb(255,51,255)
holdthefloor;6.81099508287686284;1;rgb(255,51,255)
DemsinPhilly;8.0069980058715533;2;rgb(255,51,255)
RosanellEaton;5.97554534270423243;1;rgb(255,51,255)
CitizensUnited;6.85079642319738724;2;rgb(255,51,255)
makersandtakers;5.3397710492835273;1;rgb(255,51,255)
MaryBrigidMcManamon;6.32148611416435635;2;rgb(255,51,255)
JuntosSePuede;6.49994310348600024;1;rgb(255,51,255)
makeamericagreatagain;6.81652702055495219;1;rgb(255,51,255)
BlackWomensEqualPay;7.96163902516070543;1;rgb(255,51,255)
EstoyConElla;5.25855304518765365;2;rgb(255,51,255)
Ted;7.95320428528488588;1;rgb(255,51,255)
enough;7.41742400122277434;1;rgb(255,51,255)
GO;8.15555985774511782;1;rgb(255,51,255)
ROGERAILES;7.48867809237650484;1;rgb(255,51,255)
MoreInCommon;5.28981447304784425;1;rgb(255,51,255)
TrumpLV;8.10767005484184544;1;rgb(255,51,255)
InternationalNursesDay;7.59873674586823711;1;rgb(255,51,255)
Brexit;6.08053970422628698;1;rgb(255,51,255)
Laurence;6.89488631494521798;1;rgb(255,51,255)
LoneStarState;7.44907629146193706;1;rgb(255,51,255)
EndGunViolence;6.58300063497193566;1;rgb(255,51,255)
MichaelMoore;7.48867809237650484;1;rgb(255,51,255)
NoLoyalty;8.31576854406625898;1;rgb(255,51,255)
Debate;6.45300903666762427;1;rgb(255,51,255)
KansasCaucus;8.19445470161365819;1;rgb(255,51,255)
WATCH;7.57756615806304712;1;rgb(255,51,255)
StoptheHate;7.59730318586125097;2;rgb(255,51,255)
DeclareYourAmbition;6.73536820737033004;1;rgb(255,51,255)
iRegistered;6.86417336301750058;1;rgb(255,51,255)
NABJNAHJ16;7.81967793357512875;1;rgb(255,51,255)
BikersForTrump;8.23862154116896406;1;rgb(255,51,255)
Jonas;6.24397128270428947;1;rgb(255,51,255)
MothersoftheMovement;5.39155670539569343;1;rgb(255,51,255)
ShesWithUs;6.01613847427963666;1;rgb(255,51,255)
FeelTheBern;5.39315113310372318;1;rgb(255,51,255)
IowaCaucus;7.45576737521328603;2;rgb(255,51,255)
smallbiz;7.16379772390406355;2;rgb(255,51,255)
DNCinPHL;4.67825486995303486;1;rgb(255,51,255)
Filibuster;7.71403280957809745;1;rgb(255,51,255)
VoteTrumpMA;8.05030477585032855;1;rgb(255,51,255)
sendDonaldtospace;6.87727666751468369;1;rgb(255,51,255)
FirstInPOTUS;5.65961436460947631;1;rgb(255,51,255)
MAKEAMERICAGREATAGAIN;8.26707632674699511;3;rgb(255,51,255)
NoMoreSilence;7.76288638638301887;2;rgb(255,51,255)
Pulse;5.54883849437711607;1;rgb(255,51,255)
ISIS;10.2617893614613838;1;rgb(255,51,153)
FallonTonight;8.97866223374670369;1;rgb(255,51,153)
MeetTheTrumps;9.5116239320879572;1;rgb(255,51,153)
RestoreTheVRA;8.62504549078276028;2;rgb(255,51,153)
MyTeacherIsWeird;8.97866223374670369;1;rgb(255,51,153)
WHCD;8.5331608243130006;1;rgb(255,51,153)
LawandOrder;9.89245245603893864;2;rgb(255,51,153)
CincoDeMayo;17.7327917743523038;1;rgb(255,51,153)
WheresHillary;14.5589237511523599;1;rgb(255,51,153)
MDPrimary;9.44764800667295646;1;rgb(255,51,153)
Politician;8.82376601226975588;1;rgb(255,51,153)
CA4Trump;8.77718355664535643;1;rgb(255,51,153)
AmericanSamoa;8.74969531936357292;1;rgb(255,51,153)
UPUPUP;8.75789455726538435;1;rgb(255,51,153)
Frozen;14.5063869796936498;1;rgb(255,51,153)
DonaldTrump;10.5823724344784136;1;rgb(255,51,153)
vaticanwalls;9.35284507059301973;1;rgb(255,51,153)
Clinton;9.59675852210661873;1;rgb(255,51,153)
AmericaFIRST;9.39020555913138644;1;rgb(255,51,153)
AIPAC2016;9.01197880695398723;1;rgb(255,51,153)
extremevetting;8.80734487990493697;1;rgb(255,51,153)
DisarmHate;9.10765780241990264;3;rgb(255,51,153)
Mormon;9.03884246968830496;1;rgb(255,51,153)
Elkhart;9.04830653130653317;1;rgb(255,51,153)
DEPrimary;9.44764800667295646;1;rgb(255,51,153)
WOMEN4TRUMP;9.93129518479355333;1;rgb(255,51,153)
GoodTrouble;9.72077085482072611;1;rgb(255,51,153)
Indiana;9.95012815878422785;1;rgb(255,51,153)
ArizonaPrimary;8.62666564611899034;2;rgb(255,51,153)
BlacksForTrump;9.36017010824258655;1;rgb(255,51,153)
TrumpMovement;10.5789955302002543;1;rgb(255,51,153)
Donald;8.67216136311200536;1;rgb(255,51,153)
CruzFraud;9.51771899044860881;1;rgb(255,51,153)
ORPrimary;8.44613682745237249;1;rgb(255,51,153)
ImWithHernandez;10.7627176444553214;1;rgb(255,51,153)
RNCwithBernie;10.3209640119118315;1;rgb(255,51,153)
INDPrimary;9.68849457258309599;1;rgb(255,51,153)
SOTU;9.41834793003952697;2;rgb(255,51,153)
TrumpWon;12.1548849437534976;2;rgb(255,51,153)
CTPrimary;9.44764800667295646;1;rgb(255,51,153)
BuildTheWall;9.95849228077730864;1;rgb(255,51,153)
Enjoy;9.01641593687927667;1;rgb(255,51,153)
Greta;8.53557393502908823;1;rgb(255,51,153)
TheTonightShow;9.98245387401438933;1;rgb(255,51,153)
Hillary2016;9.36017010824258655;1;rgb(255,51,153)
SecondAmendment;9.85696009994607536;1;rgb(255,51,153)
TrumpSupporters;8.53597592122819115;1;rgb(255,51,153)
presidenttrump;9.95773277658746636;1;rgb(255,51,153)
RiggedSystem;15.6199745840584878;1;rgb(255,51,153)
ArmedForcesDay;11.825966969859504;1;rgb(255,51,153)
Utah;9.19950628896544487;2;rgb(255,51,153)
StopCommonCore;9.54054376692381645;1;rgb(255,51,153)
Hannity;8.44274449428110074;3;rgb(255,51,153)
MSM;12.6189862653002081;1;rgb(255,51,153)
NVcaucus;8.66947689866316118;1;rgb(255,51,153)
VoteTrumpWI;9.83968594720771783;1;rgb(255,51,153)
NeverTrump;9.05058599235672467;3;rgb(255,51,153)
dtmag;10.694085080152874;1;rgb(255,51,153)
Benghazi;14.4617941975398345;1;rgb(255,51,153)
WattersWorld;9.61930745225620143;1;rgb(255,51,153)
media;10.3114001739860921;1;rgb(255,51,153)
DDay;10.1127387267691056;2;rgb(255,51,153)
MDW;11.7895210067758569;1;rgb(255,51,153)
AsLongAsItTakes;8.71477768988917489;1;rgb(255,51,153)
VoteTrumpNY;8.98733519798641289;3;rgb(255,51,153)
taxplan;8.70418219590463593;1;rgb(255,51,153)
CNN;9.09319270757837117;1;rgb(255,51,153)
TitleIX;8.62072439316933981;1;rgb(255,51,153)
PhilandoCastile;11.5416792520618419;1;rgb(255,51,153)
AZPrimary;9.1366224196648993;3;rgb(255,51,153)
Brussels;13.3357649597283423;1;rgb(255,51,153)
gunviolence;8.71477768988917489;1;rgb(255,51,153)
MakeAmericaSafeAgain;10.1572311708070995;3;rgb(255,51,153)
CoastGuardDay;12.3373571206933761;1;rgb(255,51,153)
VoterFraud;12.6189862653002081;1;rgb(255,51,153)
TRUMP2016;10.0812542856438849;1;rgb(255,51,153)
JohnRyder;9.81968113206439064;1;rgb(255,51,153)
60Minutes;9.60071606571214531;1;rgb(255,51,153)
WesternTuesday;10.9741766770266995;1;rgb(255,51,153)
RTM2016;9.890980121990955;1;rgb(255,51,153)
CAPrimary;8.54371108243723043;2;rgb(255,51,153)
JimmyFallon;9.98245387401438933;1;rgb(255,51,153)
UtahPrimary;9.03884246968830496;1;rgb(255,51,153)
NATO;9.21056352941805301;2;rgb(255,51,153)
MemorialDay;8.52792538325159377;1;rgb(255,51,153)
FlashbackFriday;12.5097086831187063;1;rgb(255,51,153)
TrumpinEverett;8.44115336368758484;1;rgb(255,51,153)
ElectionDay;10.3607546749794892;1;rgb(255,51,153)
NeverDems;8.77718355664535643;1;rgb(255,51,153)
TerenceCrutcher;11.6749649032115936;1;rgb(255,51,153)
LeadRight2016;8.83248659548195114;1;rgb(255,51,153)
NYCPride;10.0797899447982839;1;rgb(255,51,153)
TRUMP;9.93359140867340606;1;rgb(255,51,153)
DNC;13.4799316712366188;1;rgb(255,51,153)
MSPrimary;8.88712610329753971;1;rgb(255,51,153)
Utah4Trump;9.03884246968830496;1;rgb(255,51,153)
LyingTed;10.9348305445091185;2;rgb(255,51,153)
NeverCruz;11.5457422228224225;1;rgb(255,51,153)
FAIL;8.82376601226975588;1;rgb(255,51,153)
VoteTrumpMI;9.04448760850847222;2;rgb(255,51,153)
CommanderInChiefForum;11.3533777094077397;1;rgb(255,51,153)
TrumpPence2016;10.5515805840763903;2;rgb(255,51,153)
FNS;9.28394565511162106;1;rgb(255,51,153)
BlackMenForBernie;9.36017010824258655;1;rgb(255,51,153)
voteTrump;8.58222577850764701;1;rgb(255,51,153)
TheDonald;9.98245387401438933;1;rgb(255,51,153)
TeamUSA;12.3424129249075829;1;rgb(255,51,153)
LightweightSenatorMarcoRubio;9.54916864579278268;1;rgb(255,51,153)
WISCONSIN;9.95190412930540802;1;rgb(255,51,153)
UT;9.98998496490346;1;rgb(255,51,153)
TrumpWaikiki;8.68745354269321091;1;rgb(255,51,153)
Mediafraud;10.080034045926844;1;rgb(255,51,153)
goodtrouble;9.69947181041510831;1;rgb(255,51,153)
brexit;9.85251937953844426;1;rgb(255,51,153)
TrumpIsWithYou;9.57376462965420316;1;rgb(255,51,153)
polls;9.8676454497450834;1;rgb(255,51,153)
PurpleHeartDay;10.9089046932539429;1;rgb(255,51,153)
SuperBowlSunday;8.69659022863306674;1;rgb(255,51,153)
Wausau;9.8767397042778029;1;rgb(255,51,153)
imwithyou;9.39894947860829255;1;rgb(255,51,153)
StanleyCup;11.0288122205714778;1;rgb(255,51,153)
VoteTrump2016;10.0705244898648871;2;rgb(255,51,153)
KhizrKhan;9.75299828794986112;1;rgb(255,51,153)
VoterRegistrationDay;8.39124942837094956;1;rgb(255,51,153)
primary;9.95773277658746636;1;rgb(255,51,153)
Wisconsin;8.93938395120605911;2;rgb(255,51,153)
WCS16;9.68739479453341801;1;rgb(255,51,153)
VoteTrumpIL;8.60977741947995945;1;rgb(255,51,153)
Teachers4Trump;8.77718355664535643;1;rgb(255,51,153)
TrumpForPresident;9.99949996249562467;1;rgb(255,51,153)
DemocraticSitIn;8.89139705019461424;1;rgb(255,51,153)
UtahCaucus;8.7240927019882033;2;rgb(255,51,153)
EndCommonCore;9.49297588468687614;1;rgb(255,51,153)
NebraskaPrimary;9.99949996249562467;1;rgb(255,51,153)
EauClaire;9.8767397042778029;1;rgb(255,51,153)
HillaryKaine2016;9.84911947852305225;1;rgb(255,51,153)
DefendtheSecond;10.3607546749794892;1;rgb(255,51,153)
Racine;9.8767397042778029;1;rgb(255,51,153)
Rio2016;12.3424129249075829;1;rgb(255,51,153)
NASCAR;8.9031105270614983;1;rgb(255,51,153)
GOPinCLE;11.353206875312587;1;rgb(255,51,153)
VotersSpeak;8.88463187124055942;1;rgb(255,51,153)
ThankAVet;9.29174637926571378;1;rgb(255,51,153)
OnTheRecord;8.89708208957595303;1;rgb(255,51,153)
DemsinPHL;10.594586691362851;1;rgb(255,51,153)
RogerStone;8.41442465812343521;1;rgb(255,51,153)
TrumpCountry;9.03884246968830496;1;rgb(255,51,153)
ALConvention2016;10.7755285198537596;1;rgb(255,51,153)
UTCaucus;8.7240927019882033;2;rgb(255,51,153)
VoteTrumpNC;8.54720854848619638;1;rgb(255,51,153)
Polls;10.7038834427981442;1;rgb(255,51,153)
LittleMarco;9.7262096589708662;1;rgb(255,51,153)
Imwithyou;11.5978913284556047;2;rgb(255,51,153)
Wimbledon;9.35498331772371117;1;rgb(255,51,153)
TrumpDallas;9.69864980966107382;1;rgb(255,51,153)
USA;10.4317282300007008;1;rgb(255,51,153)
GOP;8.51485333751024953;2;rgb(255,51,153)
Arizona;8.59485369682639444;1;rgb(255,51,153)
WORK;11.2779770832342443;1;rgb(255,51,153)
Derp;8.73172562948169961;1;rgb(255,51,153)
TPP;9.77234317298090893;1;rgb(255,51,153)
RobotRubio;9.3589504626230795;1;rgb(255,51,153)
AZ;9.98998496490346;1;rgb(255,51,153)
RepMikeKelly;8.59524742337621817;1;rgb(255,51,153)
PAPrimary;9.17927095410419192;2;rgb(255,51,153)
OpeningCeremony;12.3424129249075829;1;rgb(255,51,153)
TurnUpToVote;9.75811436948359479;1;rgb(255,51,153)
Women4Ttump;8.70607708710121564;1;rgb(255,51,153)
LaborDay;9.80227456508954198;2;rgb(255,51,153)
StandWithLouisiana;13.3118779555446007;1;rgb(255,51,153)
RIPrimary;9.05279585955247335;2;rgb(255,51,153)
Mahalo;8.68745354269321091;1;rgb(255,51,153)
MakeYoutubeGreatAgain;8.7823550823850578;1;rgb(255,51,153)
SuperSaturday;10.2665533217550369;2;rgb(255,51,153)
SB50;8.69659022863306674;1;rgb(255,51,153)
AlwaysTrump;9.59567326348737559;2;rgb(255,51,153)
ObamaCare;8.44302663382071827;3;rgb(255,51,153)
TeacherAppreciationDay;8.6281290139716269;1;rgb(255,51,153)
Trump360;8.50769867336580532;1;rgb(255,51,153)
slipping;10.7038834427981442;1;rgb(255,51,153)
Trump4Vets;9.80936785449905102;1;rgb(255,51,153)
WakeUpAmerica;9.29641175969625699;2;rgb(255,51,153)
IACaucus;7.72208748064359174;15;rgb(160,160,160)
TBT;7.27930612381410658;11;rgb(160,160,160)
Debates2016;10.8146797246043267;14;rgb(160,160,160)
CrookedHillary;11.1676086936599432;14;rgb(160,160,160)
DemConvention;6.30173282992249817;14;rgb(160,160,160)
NBCNewsForum;7.52557220934660887;12;rgb(160,160,160)
INPrimary;9.63520548733527704;10;rgb(160,160,160)
WIPrimary;9.50562876792862887;13;rgb(160,160,160)
